stop_date,stop_time,country_name,driver_gender,driver_age_raw,driver_age,driver_race,violation_raw,violation,search_conducted,search_type,stop_outcome,is_arrested,stop_duration,drugs_related_stop,vehicle_number
07/01/2020,5:59:00,USA,F,67,57,Asian,Seatbelt,Speeding,False,Vehicle Search,Arrest,False,0-15 Min,False,GJ44DB9458
07/01/2020,6:00:00,Canada,F,73,38,Asian,Seatbelt,Speeding,False,Vehicle Search,Warning,False,30+ Min,True,DL43NG3397
07/01/2020,6:03:00,USA,M,72,61,Black,Speeding,DUI,False,Vehicle Search,Ticket,False,16-30 Min,True,RJ32CG8282
07/01/2020,6:07:00,USA,M,73,24,Hispanic,Speeding,Signal,True,Frisk,Arrest,False,16-30 Min,True,KA21ME8965
07/01/2020,6:10:00,Canada,F,77,79,Asian,Seatbelt,Seatbelt,True,Frisk,Arrest,True,0-15 Min,False,TN31EU8588
07/01/2020,6:16:00,India,M,19,57,Asian,Speeding,Seatbelt,False,Vehicle Search,Ticket,False,30+ Min,True,MH19JD6425
07/01/2020,6:19:00,USA,F,65,64,Asian,Seatbelt,Signal,True,Frisk,Arrest,True,30+ Min,False,MH39NW2902
07/01/2020,6:23:00,Canada,F,56,34,Asian,Drunk Driving,Signal,False,Vehicle Search,Ticket,False,30+ Min,False,MH64VX9104
07/01/2020,6:25:00,Canada,M,80,52,Hispanic,Drunk Driving,DUI,False,Frisk,Warning,True,30+ Min,False,GJ20AJ2970
07/01/2020,6:28:00,Canada,F,45,62,Black,Speeding,DUI,False,Frisk,Arrest,True,30+ Min,True,GJ74VV1804
07/01/2020,6:35:00,Canada,M,29,27,Black,Speeding,DUI,False,Vehicle Search,Warning,True,16-30 Min,False,WB30AH6831
07/01/2020,6:36:00,India,F,60,53,Black,Signal Violation,Speeding,False,Vehicle Search,Warning,False,30+ Min,False,WB49CI9090
07/01/2020,6:38:00,USA,M,73,46,Hispanic,Seatbelt,DUI,False,Frisk,Arrest,False,0-15 Min,False,MH92DZ4242
07/01/2020,6:49:00,Canada,M,26,80,Hispanic,Seatbelt,DUI,False,Frisk,Arrest,False,16-30 Min,True,UP50OM2167
07/01/2020,6:51:00,USA,F,69,22,Asian,Drunk Driving,Seatbelt,True,Frisk,Ticket,False,16-30 Min,True,WB41EF3085
07/01/2020,6:55:00,India,M,77,29,White,Speeding,Speeding,False,Vehicle Search,Arrest,True,30+ Min,False,KA93RC4842
07/01/2020,6:56:00,India,M,69,38,White,Drunk Driving,DUI,False,Frisk,Warning,True,16-30 Min,True,KA78EW5092
07/01/2020,7:04:00,India,F,74,61,White,Signal Violation,DUI,True,Vehicle Search,Ticket,False,16-30 Min,False,TN56YS3162
07/01/2020,7:06:00,Canada,M,62,30,Hispanic,Drunk Driving,Seatbelt,False,Vehicle Search,Ticket,False,0-15 Min,True,RJ10QT5369
07/01/2020,7:11:00,India,F,23,28,Hispanic,Speeding,Seatbelt,True,Vehicle Search,Ticket,True,30+ Min,True,KA20JW7780
07/01/2020,7:14:00,USA,M,37,77,Asian,Speeding,Seatbelt,False,Frisk,Ticket,False,0-15 Min,True,TN97PH2615
07/01/2020,7:16:00,USA,M,60,59,Black,Signal Violation,Signal,False,Frisk,Arrest,True,16-30 Min,True,MH77DZ9994
07/01/2020,7:17:00,USA,M,67,57,Hispanic,Drunk Driving,Speeding,True,Vehicle Search,Warning,False,0-15 Min,False,RJ40FE2448
07/01/2020,7:20:00,USA,F,25,47,Hispanic,Drunk Driving,DUI,True,Frisk,Arrest,False,0-15 Min,True,KA66NF4244
07/01/2020,7:21:00,Canada,F,28,28,Hispanic,Seatbelt,Speeding,True,Frisk,Warning,True,30+ Min,True,TN70TU5033
07/01/2020,7:22:00,India,M,46,33,Black,Drunk Driving,Seatbelt,True,Vehicle Search,Arrest,False,16-30 Min,False,UP51AG5940
07/01/2020,7:25:00,India,M,66,53,Asian,Signal Violation,Seatbelt,True,Frisk,Ticket,False,16-30 Min,True,DL20JW7246
07/01/2020,7:28:00,India,F,40,57,White,Drunk Driving,DUI,False,Frisk,Arrest,True,30+ Min,False,UP38ZZ3872
07/01/2020,7:29:00,USA,F,22,34,Asian,Speeding,Signal,False,Vehicle Search,Warning,False,30+ Min,True,KA58FQ1731
07/01/2020,7:30:00,Canada,F,39,57,Hispanic,Drunk Driving,DUI,True,Vehicle Search,Warning,True,0-15 Min,False,DL77ZD6845
07/01/2020,7:37:00,USA,F,76,30,White,Speeding,Signal,True,Frisk,Warning,False,30+ Min,False,GJ44DL3397
07/01/2020,7:39:00,Canada,M,72,27,White,Speeding,Speeding,False,Frisk,Arrest,True,30+ Min,True,DL14GN6714
07/01/2020,7:40:00,India,F,65,39,Hispanic,Seatbelt,Speeding,False,Vehicle Search,Arrest,True,16-30 Min,True,DL25WM5763
07/01/2020,7:41:00,USA,M,56,36,Hispanic,Signal Violation,Signal,False,Vehicle Search,Arrest,False,0-15 Min,False,KA45OQ4282
07/01/2020,7:49:00,USA,F,55,43,White,Speeding,Seatbelt,True,Frisk,Warning,False,30+ Min,False,KA19JQ1418
07/01/2020,7:59:00,USA,F,76,74,Black,Drunk Driving,Seatbelt,False,Vehicle Search,Warning,True,0-15 Min,True,DL36DL7764
07/01/2020,8:06:00,Canada,M,20,47,Asian,Speeding,Speeding,True,Vehicle Search,Warning,True,16-30 Min,True,GJ46OO6308
07/01/2020,8:08:00,Canada,M,75,67,White,Drunk Driving,DUI,True,Frisk,Ticket,False,16-30 Min,False,RJ42EZ3977
07/01/2020,8:09:00,India,F,69,36,Hispanic,Drunk Driving,Signal,False,Vehicle Search,Ticket,False,16-30 Min,False,MH41RO9974
07/01/2020,8:10:00,India,M,45,24,White,Seatbelt,Signal,True,Vehicle Search,Warning,False,16-30 Min,False,MH32YY3168
07/01/2020,8:11:00,India,M,72,46,Hispanic,Drunk Driving,DUI,True,Vehicle Search,Arrest,True,16-30 Min,False,RJ31SE3039
07/01/2020,8:16:00,USA,M,71,30,Asian,Drunk Driving,Seatbelt,False,Frisk,Ticket,True,30+ Min,True,TN75AZ9692
07/01/2020,8:19:00,Canada,M,52,69,Hispanic,Drunk Driving,Signal,True,Frisk,Arrest,False,30+ Min,False,MH21WX2410
07/01/2020,8:20:00,Canada,M,45,18,Black,Speeding,Seatbelt,True,Vehicle Search,Ticket,True,16-30 Min,False,WB47JH7937
07/01/2020,8:21:00,India,M,70,54,Black,Drunk Driving,Speeding,False,Vehicle Search,Ticket,False,16-30 Min,False,MH62EE8701
07/01/2020,8:31:00,USA,F,34,48,Hispanic,Speeding,Signal,False,Vehicle Search,Arrest,False,0-15 Min,True,MH26QG8021
07/01/2020,8:37:00,India,F,24,39,White,Seatbelt,DUI,False,Vehicle Search,Arrest,False,0-15 Min,True,KA50OA2899
07/01/2020,8:38:00,USA,F,61,33,White,Seatbelt,Speeding,False,Frisk,Ticket,True,16-30 Min,True,DL57WO4940
07/01/2020,8:40:00,USA,F,22,72,Hispanic,Speeding,Speeding,True,Vehicle Search,Ticket,False,30+ Min,True,MH81MP6317
07/01/2020,8:42:00,Canada,M,65,42,Asian,Signal Violation,Speeding,True,Frisk,Arrest,True,16-30 Min,True,RJ78RU2214
07/01/2020,8:45:00,Canada,F,40,23,Asian,Speeding,Seatbelt,False,Vehicle Search,Ticket,False,0-15 Min,True,RJ67VO6596
07/01/2020,8:54:00,USA,F,70,49,White,Drunk Driving,Speeding,False,Vehicle Search,Arrest,False,30+ Min,True,TN11PZ5035
07/01/2020,8:55:00,India,F,64,45,Asian,Speeding,DUI,True,Frisk,Arrest,True,0-15 Min,False,MH78XH8610
07/01/2020,8:57:00,USA,F,51,37,Asian,Signal Violation,Seatbelt,False,Frisk,Warning,True,0-15 Min,False,GJ85XX4856
07/01/2020,8:58:00,India,F,41,42,Asian,Signal Violation,Seatbelt,True,Frisk,Ticket,True,30+ Min,False,UP30ST4680
07/01/2020,9:00:00,India,F,59,63,Hispanic,Signal Violation,Speeding,True,Frisk,Arrest,False,30+ Min,True,MH73CE9912
07/01/2020,9:01:00,Canada,F,46,79,Black,Seatbelt,Seatbelt,True,Vehicle Search,Warning,True,16-30 Min,True,MH64TK5963
07/01/2020,9:04:00,India,F,73,61,Black,Signal Violation,DUI,False,Vehicle Search,Ticket,True,30+ Min,True,KA54MG5938
07/01/2020,9:07:00,India,M,52,31,White,Signal Violation,Speeding,False,Vehicle Search,Warning,False,0-15 Min,False,WB66HJ7846
07/01/2020,9:08:00,Canada,F,61,25,Hispanic,Speeding,Seatbelt,True,Vehicle Search,Warning,True,30+ Min,True,DL57JQ8757
07/01/2020,9:09:00,USA,F,73,68,White,Seatbelt,DUI,False,Frisk,Ticket,True,30+ Min,True,RJ51MD9559
07/01/2020,9:15:00,India,M,56,29,Asian,Speeding,DUI,False,Vehicle Search,Warning,True,16-30 Min,True,KA81HT8026
07/01/2020,9:16:00,Canada,M,55,57,Black,Speeding,DUI,True,Frisk,Warning,True,30+ Min,False,GJ24NW6259
07/01/2020,9:21:00,USA,F,62,79,Black,Seatbelt,Speeding,False,Frisk,Warning,False,0-15 Min,False,KA35BC1632
07/01/2020,9:27:00,India,M,29,65,Black,Drunk Driving,Speeding,False,Vehicle Search,Warning,True,16-30 Min,True,MH31JH7806
07/01/2020,9:28:00,Canada,M,75,32,Hispanic,Signal Violation,DUI,True,Vehicle Search,Warning,True,16-30 Min,False,WB96BV6519
07/01/2020,9:29:00,Canada,M,56,36,Hispanic,Seatbelt,Seatbelt,True,Vehicle Search,Warning,False,30+ Min,False,MH89MM8262
07/01/2020,9:30:00,India,F,57,64,White,Signal Violation,Seatbelt,True,Frisk,Arrest,False,16-30 Min,True,RJ49SS8724
07/01/2020,9:31:00,Canada,F,51,38,Hispanic,Drunk Driving,DUI,False,Frisk,Warning,True,30+ Min,True,WB34YO4959
07/01/2020,9:33:00,Canada,F,65,68,Black,Signal Violation,Speeding,False,Vehicle Search,Ticket,False,0-15 Min,False,TN23UW4735
07/01/2020,9:35:00,Canada,M,55,29,White,Signal Violation,DUI,True,Vehicle Search,Warning,False,0-15 Min,False,DL76GD8627
07/01/2020,9:36:00,USA,F,34,43,Asian,Signal Violation,DUI,True,Frisk,Warning,False,30+ Min,False,KA47UT3236
07/01/2020,9:40:00,USA,F,74,80,Black,Drunk Driving,Seatbelt,False,Frisk,Warning,False,30+ Min,True,DL11LO3743
07/01/2020,9:41:00,Canada,F,31,66,Hispanic,Speeding,Signal,True,Vehicle Search,Arrest,True,0-15 Min,False,RJ29WD8771
07/01/2020,9:42:00,India,F,66,21,White,Signal Violation,DUI,True,Vehicle Search,Ticket,False,0-15 Min,False,WB47LB9885
07/01/2020,9:43:00,India,F,37,35,Asian,Speeding,Speeding,True,Vehicle Search,Ticket,True,16-30 Min,False,TN50RM1392
07/01/2020,9:44:00,India,M,57,68,Hispanic,Speeding,Seatbelt,True,Vehicle Search,Warning,False,0-15 Min,False,MH27LO7797
07/01/2020,9:47:00,Canada,M,25,30,Black,Speeding,Signal,True,Frisk,Arrest,False,0-15 Min,True,GJ52GT6987
07/01/2020,9:48:00,India,F,67,65,Asian,Speeding,Seatbelt,True,Frisk,Ticket,False,0-15 Min,True,GJ66GR8647
07/01/2020,9:51:00,USA,M,25,70,Black,Seatbelt,Signal,True,Vehicle Search,Ticket,False,30+ Min,False,KA55QR8969
07/01/2020,9:58:00,Canada,F,43,74,Hispanic,Drunk Driving,Speeding,False,Frisk,Warning,False,0-15 Min,True,UP63AW1948
07/01/2020,10:02:00,USA,F,69,27,Hispanic,Speeding,DUI,False,Vehicle Search,Ticket,True,30+ Min,True,RJ18XG4150
07/01/2020,10:09:00,India,M,66,24,White,Drunk Driving,Speeding,True,Vehicle Search,Ticket,False,30+ Min,True,TN85YA1759
07/01/2020,10:12:00,India,M,56,26,Black,Speeding,Speeding,True,Vehicle Search,Ticket,False,16-30 Min,False,RJ59GQ4864
07/01/2020,10:14:00,Canada,F,31,39,Black,Seatbelt,Seatbelt,False,Frisk,Ticket,False,0-15 Min,True,RJ48WZ9637
07/01/2020,10:17:00,India,M,18,47,Asian,Speeding,Signal,False,Frisk,Arrest,True,16-30 Min,True,MH31OE3684
07/01/2020,10:23:00,USA,M,71,33,Asian,Drunk Driving,Seatbelt,True,Frisk,Arrest,False,0-15 Min,True,MH96MM5633
07/01/2020,10:25:00,India,M,42,43,Asian,Drunk Driving,Seatbelt,True,Frisk,Warning,False,16-30 Min,True,UP21ZD8404
07/01/2020,10:26:00,USA,F,72,22,White,Speeding,DUI,False,Frisk,Arrest,True,16-30 Min,False,KA67BY4686
07/01/2020,10:27:00,India,M,50,44,Black,Signal Violation,Speeding,True,Frisk,Warning,True,0-15 Min,False,TN97AT8378
07/01/2020,10:28:00,Canada,F,21,30,Black,Speeding,DUI,False,Vehicle Search,Ticket,True,30+ Min,False,DL71MZ9083
07/01/2020,10:29:00,USA,F,33,80,White,Signal Violation,Signal,True,Vehicle Search,Arrest,False,16-30 Min,True,WB10ZV9291
07/01/2020,10:31:00,India,F,80,48,White,Signal Violation,Speeding,False,Frisk,Arrest,True,16-30 Min,True,DL10AJ4240
07/01/2020,10:34:00,Canada,M,24,39,Hispanic,Speeding,Speeding,True,Vehicle Search,Ticket,True,0-15 Min,False,UP17PH8554
07/01/2020,10:36:00,India,F,50,43,Black,Signal Violation,Signal,False,Frisk,Warning,False,16-30 Min,True,WB17FW1616
07/01/2020,10:39:00,Canada,M,23,38,Hispanic,Speeding,Seatbelt,False,Frisk,Warning,True,16-30 Min,True,GJ47LO4126
07/01/2020,10:44:00,USA,M,60,79,Asian,Drunk Driving,Signal,False,Frisk,Warning,True,16-30 Min,True,MH22YD5662
07/01/2020,10:45:00,India,F,54,45,Black,Signal Violation,Seatbelt,True,Frisk,Arrest,True,0-15 Min,True,RJ67CT1278
07/01/2020,10:46:00,Canada,M,37,55,Black,Signal Violation,DUI,False,Vehicle Search,Arrest,False,16-30 Min,True,MH64YQ4059
07/01/2020,10:47:00,Canada,F,47,18,Asian,Drunk Driving,DUI,False,Frisk,Warning,True,0-15 Min,True,RJ45TE2578
07/01/2020,10:55:00,Canada,F,43,55,Black,Drunk Driving,Speeding,False,Vehicle Search,Ticket,True,16-30 Min,False,WB26BC7919
07/01/2020,10:57:00,India,F,74,71,Hispanic,Speeding,Signal,True,Frisk,Warning,True,30+ Min,False,MH70FF3432
07/01/2020,10:59:00,India,M,25,39,White,Drunk Driving,Seatbelt,True,Frisk,Arrest,False,30+ Min,True,MH10MC6149
07/01/2020,11:02:00,India,M,80,66,Hispanic,Speeding,DUI,True,Vehicle Search,Ticket,True,16-30 Min,False,GJ69BO3121
07/01/2020,11:03:00,USA,F,61,25,Asian,Drunk Driving,Speeding,True,Vehicle Search,Ticket,True,30+ Min,True,WB88UD4975
07/01/2020,11:13:00,India,F,18,55,Black,Drunk Driving,Speeding,True,Frisk,Arrest,True,0-15 Min,False,KA67KQ5999
07/01/2020,11:16:00,India,F,35,63,Asian,Drunk Driving,Seatbelt,False,Frisk,Arrest,True,16-30 Min,True,WB13BY1163
07/01/2020,11:17:00,Canada,F,77,73,Black,Drunk Driving,Signal,False,Frisk,Arrest,False,16-30 Min,False,MH96QA7067
07/01/2020,11:20:00,USA,M,45,76,Black,Seatbelt,Seatbelt,True,Vehicle Search,Warning,False,0-15 Min,True,GJ73VK7734
07/01/2020,11:21:00,USA,F,41,37,Asian,Speeding,Signal,False,Vehicle Search,Warning,False,30+ Min,True,TN68SO8508
07/01/2020,11:23:00,USA,F,70,47,White,Seatbelt,Seatbelt,True,Frisk,Ticket,False,0-15 Min,False,MH89DI6323
07/01/2020,11:25:00,USA,M,66,25,Black,Drunk Driving,Speeding,True,Frisk,Ticket,False,16-30 Min,False,KA18PZ4447
07/01/2020,11:30:00,USA,F,75,28,White,Signal Violation,Seatbelt,True,Frisk,Ticket,True,16-30 Min,True,GJ34BS2536
07/01/2020,11:32:00,USA,M,23,35,Hispanic,Signal Violation,Speeding,False,Vehicle Search,Arrest,True,16-30 Min,True,GJ86JV3688
07/01/2020,11:37:00,India,M,21,35,Asian,Speeding,DUI,True,Frisk,Ticket,False,30+ Min,True,RJ84IT2482
07/01/2020,11:40:00,USA,F,76,36,Black,Speeding,Signal,False,Frisk,Arrest,True,0-15 Min,False,UP71EE8562
07/01/2020,11:41:00,USA,F,50,70,Black,Speeding,Seatbelt,True,Frisk,Ticket,True,0-15 Min,False,DL44VB4338
07/01/2020,11:42:00,USA,F,66,80,Asian,Speeding,Seatbelt,False,Frisk,Ticket,False,16-30 Min,True,KA66DQ6730
07/01/2020,11:44:00,USA,M,64,40,Asian,Drunk Driving,Signal,True,Frisk,Ticket,False,0-15 Min,False,DL88UN2155
07/01/2020,11:51:00,Canada,M,73,44,White,Signal Violation,Signal,False,Frisk,Warning,False,0-15 Min,True,RJ84PK7371
07/01/2020,11:52:00,India,M,77,67,White,Drunk Driving,DUI,True,Vehicle Search,Ticket,False,16-30 Min,False,UP58XS9080
07/01/2020,11:53:00,India,F,32,35,Black,Seatbelt,DUI,True,Vehicle Search,Ticket,False,0-15 Min,True,MH35DZ9662
07/01/2020,11:57:00,India,F,19,41,Asian,Signal Violation,DUI,True,Frisk,Ticket,False,0-15 Min,False,GJ73GJ9840
07/01/2020,12:03:00,India,M,62,28,Black,Seatbelt,Signal,True,Frisk,Warning,False,0-15 Min,False,WB44JB2988
07/01/2020,12:09:00,Canada,M,63,45,Hispanic,Signal Violation,Speeding,True,Frisk,Warning,False,16-30 Min,True,DL14WB7049
07/01/2020,12:10:00,Canada,F,80,32,Hispanic,Drunk Driving,Speeding,True,Vehicle Search,Arrest,False,0-15 Min,True,KA17XD2130
07/01/2020,12:11:00,India,F,18,80,Hispanic,Seatbelt,Speeding,True,Vehicle Search,Ticket,False,30+ Min,False,WB24HW6313
07/01/2020,12:13:00,USA,F,63,55,Black,Drunk Driving,Speeding,True,Frisk,Ticket,True,16-30 Min,True,GJ35JD8006
07/01/2020,12:22:00,USA,M,41,64,Black,Drunk Driving,Signal,True,Vehicle Search,Ticket,False,0-15 Min,False,TN72CG5622
07/01/2020,12:24:00,India,M,33,24,Black,Signal Violation,DUI,False,Vehicle Search,Warning,False,16-30 Min,True,WB55SM5286
07/01/2020,12:25:00,India,M,21,77,Hispanic,Drunk Driving,Signal,False,Vehicle Search,Warning,False,0-15 Min,True,UP32FX6749
07/01/2020,12:26:00,India,F,38,63,Asian,Drunk Driving,Speeding,True,Vehicle Search,Warning,True,16-30 Min,False,TN21UB6973
07/01/2020,12:27:00,USA,M,20,69,Black,Signal Violation,DUI,False,Frisk,Ticket,True,16-30 Min,True,MH82MD9638
07/01/2020,12:29:00,India,F,55,46,White,Speeding,Seatbelt,False,Frisk,Arrest,False,16-30 Min,True,KA10BQ3291
07/01/2020,12:30:00,Canada,F,76,52,Black,Seatbelt,DUI,False,Vehicle Search,Warning,True,16-30 Min,False,RJ33XO7218
07/01/2020,12:31:00,Canada,M,52,53,Black,Signal Violation,Speeding,False,Frisk,Arrest,True,30+ Min,False,UP31TY2495
07/01/2020,12:35:00,India,M,63,39,White,Seatbelt,Signal,True,Vehicle Search,Ticket,True,16-30 Min,True,RJ36TU7359
07/01/2020,12:37:00,USA,F,28,26,Asian,Signal Violation,DUI,True,Vehicle Search,Arrest,True,0-15 Min,True,TN51LW9084
07/01/2020,12:44:00,India,M,71,36,Hispanic,Drunk Driving,DUI,True,Vehicle Search,Warning,True,30+ Min,False,GJ34LF1278
07/01/2020,12:52:00,USA,M,48,33,White,Seatbelt,Seatbelt,False,Frisk,Ticket,True,30+ Min,True,MH64RL3832
07/01/2020,12:54:00,Canada,M,19,38,Hispanic,Seatbelt,Signal,True,Vehicle Search,Ticket,True,16-30 Min,False,DL13IF5222
07/01/2020,12:56:00,Canada,M,28,60,White,Seatbelt,DUI,False,Frisk,Arrest,False,0-15 Min,False,DL91GG3145
07/01/2020,13:03:00,India,F,23,25,Hispanic,Signal Violation,DUI,True,Vehicle Search,Warning,True,0-15 Min,True,MH86JA6014
07/01/2020,13:06:00,Canada,F,67,62,Asian,Seatbelt,Seatbelt,False,Frisk,Ticket,True,30+ Min,True,TN69SK7291
07/01/2020,13:09:00,India,M,48,56,Asian,Signal Violation,DUI,True,Frisk,Warning,False,0-15 Min,True,UP19WJ8590
07/01/2020,13:13:00,India,M,50,51,Black,Drunk Driving,Speeding,False,Frisk,Warning,True,0-15 Min,False,TN13QJ3808
07/01/2020,13:14:00,USA,M,77,56,Hispanic,Speeding,Seatbelt,True,Vehicle Search,Arrest,False,0-15 Min,True,TN46OK3961
07/01/2020,13:15:00,India,M,49,64,Asian,Speeding,Speeding,False,Frisk,Warning,True,0-15 Min,True,UP78CM7889
07/01/2020,13:17:00,India,F,71,80,Black,Signal Violation,Seatbelt,True,Vehicle Search,Warning,False,0-15 Min,True,WB51UU8131
07/01/2020,13:19:00,USA,F,59,35,Hispanic,Signal Violation,Seatbelt,True,Frisk,Ticket,False,30+ Min,False,RJ70JR7884
07/01/2020,13:21:00,USA,F,58,65,Asian,Signal Violation,Speeding,True,Vehicle Search,Arrest,False,30+ Min,True,WB43YT7297
07/01/2020,13:22:00,India,M,57,25,White,Signal Violation,Speeding,False,Frisk,Ticket,True,0-15 Min,True,WB21JL8133
07/01/2020,13:23:00,USA,F,62,46,White,Seatbelt,Speeding,True,Vehicle Search,Arrest,False,0-15 Min,False,WB46VD2800
07/01/2020,13:31:00,Canada,F,58,52,Asian,Seatbelt,Speeding,True,Vehicle Search,Arrest,True,0-15 Min,False,MH13DY8088
07/01/2020,13:32:00,Canada,M,51,46,Asian,Speeding,DUI,False,Vehicle Search,Warning,False,16-30 Min,False,TN36OU5029
07/01/2020,13:34:00,India,F,32,28,White,Signal Violation,Signal,False,Frisk,Arrest,False,0-15 Min,True,TN47CX2317
07/01/2020,13:38:00,Canada,F,19,50,White,Seatbelt,Signal,True,Vehicle Search,Arrest,True,16-30 Min,False,RJ50IX8476
07/01/2020,13:45:00,USA,M,80,44,Hispanic,Signal Violation,DUI,True,Vehicle Search,Warning,True,30+ Min,True,KA28OP7331
07/01/2020,13:50:00,Canada,F,74,58,Black,Seatbelt,Signal,False,Vehicle Search,Warning,False,0-15 Min,False,GJ49SQ5619
07/01/2020,13:51:00,USA,M,26,22,Black,Drunk Driving,DUI,True,Frisk,Ticket,False,16-30 Min,True,WB86WI3620
07/01/2020,13:54:00,USA,M,44,30,Black,Signal Violation,DUI,True,Frisk,Ticket,False,30+ Min,False,TN81OK2835
07/01/2020,14:00:00,Canada,F,19,21,Asian,Seatbelt,Signal,True,Frisk,Warning,True,0-15 Min,True,TN33KY9573
07/01/2020,14:06:00,USA,F,80,45,Asian,Drunk Driving,Speeding,False,Vehicle Search,Arrest,False,0-15 Min,False,WB41GV6131
07/01/2020,14:07:00,India,F,75,31,Black,Seatbelt,Signal,True,Vehicle Search,Arrest,True,0-15 Min,True,DL84FH9833
07/01/2020,14:13:00,USA,F,79,19,Black,Drunk Driving,Signal,False,Vehicle Search,Arrest,True,0-15 Min,True,KA86YJ2237
07/01/2020,14:21:00,India,F,31,50,Hispanic,Seatbelt,Speeding,True,Frisk,Ticket,False,30+ Min,False,UP76YR5602
07/01/2020,14:22:00,USA,M,70,58,White,Seatbelt,Signal,True,Vehicle Search,Warning,True,16-30 Min,False,KA36SH3067
07/01/2020,14:23:00,Canada,M,40,21,Hispanic,Speeding,Speeding,False,Vehicle Search,Ticket,True,0-15 Min,True,WB80UE5719
07/01/2020,14:26:00,USA,M,32,66,White,Seatbelt,Signal,False,Vehicle Search,Arrest,False,16-30 Min,True,GJ92UH8604
07/01/2020,14:33:00,India,M,45,77,Hispanic,Signal Violation,Seatbelt,True,Vehicle Search,Ticket,False,30+ Min,True,UP17EO9030
07/01/2020,14:34:00,India,F,42,76,Asian,Speeding,Seatbelt,True,Vehicle Search,Warning,False,16-30 Min,True,KA91LK4431
07/01/2020,14:35:00,Canada,F,74,75,Asian,Drunk Driving,Signal,True,Frisk,Ticket,False,0-15 Min,True,WB40LK9027
07/01/2020,14:37:00,India,F,32,37,Black,Signal Violation,Seatbelt,True,Frisk,Arrest,False,30+ Min,True,DL66OO8525
07/01/2020,14:38:00,India,M,47,18,Asian,Drunk Driving,DUI,True,Vehicle Search,Warning,True,30+ Min,True,WB60TT2267
07/01/2020,14:43:00,USA,M,53,79,White,Seatbelt,Speeding,False,Frisk,Warning,False,16-30 Min,True,TN58VQ7635
07/01/2020,14:44:00,USA,M,35,53,White,Speeding,Speeding,True,Frisk,Arrest,True,30+ Min,True,UP45QO9189
07/01/2020,14:45:00,Canada,F,65,36,Asian,Drunk Driving,Speeding,True,Frisk,Warning,True,0-15 Min,False,MH69QZ3937
07/01/2020,14:46:00,USA,F,38,49,Black,Seatbelt,Speeding,True,Vehicle Search,Arrest,True,30+ Min,True,DL92RR7529
07/01/2020,14:48:00,India,M,37,22,Asian,Speeding,DUI,False,Vehicle Search,Ticket,False,16-30 Min,False,MH38OT3272
07/01/2020,15:07:00,India,F,74,24,Black,Speeding,Seatbelt,True,Frisk,Arrest,True,0-15 Min,False,MH91QU4391
07/01/2020,15:08:00,India,F,67,27,White,Speeding,Seatbelt,False,Vehicle Search,Arrest,False,16-30 Min,True,KA96QO4986
07/01/2020,15:11:00,India,F,35,28,Black,Signal Violation,DUI,False,Frisk,Ticket,False,16-30 Min,True,GJ24XA2487
07/01/2020,15:13:00,Canada,F,80,32,Black,Drunk Driving,Seatbelt,True,Frisk,Ticket,True,0-15 Min,True,RJ21WR9069
07/01/2020,15:15:00,India,F,20,32,Hispanic,Signal Violation,Signal,True,Frisk,Warning,False,0-15 Min,True,GJ70FH8039
07/01/2020,15:17:00,Canada,M,61,22,Black,Signal Violation,Speeding,True,Frisk,Ticket,False,0-15 Min,False,WB54KJ9736
07/01/2020,15:25:00,India,F,20,52,White,Drunk Driving,Signal,True,Frisk,Warning,True,0-15 Min,False,WB53AI9831
07/01/2020,15:26:00,Canada,M,40,31,Hispanic,Signal Violation,DUI,True,Vehicle Search,Warning,False,16-30 Min,False,WB11LB8320
07/01/2020,15:28:00,USA,M,25,76,Hispanic,Speeding,Speeding,True,Vehicle Search,Arrest,False,16-30 Min,False,UP20OO2477
07/01/2020,15:31:00,India,M,19,78,White,Seatbelt,DUI,True,Frisk,Ticket,True,30+ Min,True,RJ72HI8816
07/01/2020,15:34:00,India,M,29,50,Black,Signal Violation,DUI,False,Vehicle Search,Arrest,True,30+ Min,False,MH25ZU8320
07/01/2020,15:35:00,Canada,F,44,42,Asian,Drunk Driving,DUI,False,Vehicle Search,Warning,False,16-30 Min,False,TN63HH5485
07/01/2020,15:36:00,India,M,50,76,White,Drunk Driving,DUI,False,Vehicle Search,Warning,False,16-30 Min,False,GJ47NX7911
07/01/2020,15:46:00,India,F,65,42,Hispanic,Drunk Driving,DUI,True,Vehicle Search,Ticket,True,16-30 Min,True,RJ15GC5972
07/01/2020,15:47:00,USA,M,39,63,Asian,Signal Violation,Seatbelt,True,Vehicle Search,Ticket,False,0-15 Min,False,DL24EW8118
07/01/2020,15:48:00,Canada,M,30,51,Hispanic,Speeding,DUI,False,Frisk,Warning,False,30+ Min,True,TN29QO1212
07/01/2020,15:50:00,India,M,57,37,White,Signal Violation,DUI,False,Frisk,Arrest,True,16-30 Min,True,RJ92NS9719
07/01/2020,15:55:00,India,F,73,41,Hispanic,Drunk Driving,Speeding,False,Vehicle Search,Ticket,True,0-15 Min,False,GJ95LE5971
